25.462122,1.00000002e+30,1.00000002e+30,154.893814,1.00000002e+30,87.9676132,1.00000002e+30,1.00000002e+30,269.591309,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,453.000214,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,393.929138,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30
1.00000002e+30,18.7823563,1.00000002e+30,1.00000002e+30,58.7318802,1.00000002e+30,166.315323,1.00000002e+30,1.00000002e+30,253.241852,1.00000002e+30,1.00000002e+30,278.221252,1.00000002e+30,296.982361,1.00000002e+30,1.00000002e+30,341.698975,1.00000002e+30,1.00000002e+30,379.756409,1.00000002e+30,396.207825,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,466.232239,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,393.799866,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,287.715149,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30
1.00000002e+30,1.00000002e+30,28.1740456,1.00000002e+30,1.00000002e+30,65.1217651,1.00000002e+30,156.618195,1.00000002e+30,1.00000002e+30,107.415108,1.00000002e+30,1.00000002e+30,206.57193,1.00000002e+30,285.257141,1.00000002e+30,1.00000002e+30,645.551575,1.00000002e+30,1.00000002e+30,313.401489,1.00000002e+30,348.798462,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,406.806061,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,477.19693,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,639.783813,1.00000002e+30,334.122437,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,566.575134,1.00000002e+30,355.574097,1.00000002e+30,1.00000002e+30,243.892075,1.00000002e+30,1.00000002e+30,494.686096,1.00000002e+30,410.990845
49.7668381,1.00000002e+30,1.00000002e+30,37.0255699,1.00000002e+30,1.00000002e+30,141.755768,1.00000002e+30,236.209305,1.00000002e+30,1.00000002e+30,109.16552,1.00000002e+30,1.00000002e+30,189.465317,1.00000002e+30,222.438354,1.00000002e+30,1.00000002e+30,393.974976,1.00000002e+30,1.00000002e+30,259.789337,1.00000002e+30,598.579773,1.00000002e+30,1.00000002e+30,628.010681,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,607.665771,1.00000002e+30,1.00000002e+30,595.218262,1.00000002e+30,1.00000002e+30,428.845032,1.00000002e+30,270.384125,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,420.276306,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,489.512329,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,193.499496,1.00000002e+30,1.00000002e+30,182.681473,1.00000002e+30,1.00000002e+30,411.474304,1.00000002e+30
1.00000002e+30,45.0364914,1.00000002e+30,1.00000002e+30,45.412468,1.00000002e+30,1.00000002e+30,141.898224,1.00000002e+30,237.626801,1.00000002e+30,1.00000002e+30,193.639587,1.00000002e+30,1.00000002e+30,217.378448,1.00000002e+30,299.546631,1.00000002e+30,1.00000002e+30,251.608307,1.00000002e+30,1.00000002e+30,232.559036,1.00000002e+30,494.695374,1.00000002e+30,1.00000002e+30,311.378815,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,506.311127,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,351.196655,1.00000002e+30,258.598267,1.00000002e+30,1.00000002e+30,451.954407,1.00000002e+30,1.00000002e+30,288.475983,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,441.31546,1.00000002e+30,1.00000002e+30,345.438721,1.00000002e+30,183.533325,1.00000002e+30,1.00000002e+30,345.529053,1.00000002e+30,1.00000002e+30,379.089569
77.8252869,1.00000002e+30,43.2724915,1.00000002e+30,1.00000002e+30,53.4559402,1.00000002e+30,1.00000002e+30,223.974701,1.00000002e+30,93.9325027,1.00000002e+30,1.00000002e+30,179.223709,1.00000002e+30,1.00000002e+30,213.439835,1.00000002e+30,426.88269,1.00000002e+30,1.00000002e+30,236.938354,1.00000002e+30,1.00000002e+30,440.690918,1.00000002e+30,473.924072,1.00000002e+30,1.00000002e+30,298.637634,1.00000002e+30,1.00000002e+30,463.702545,1.00000002e+30,460.724823,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,267.280151,1.00000002e+30,633.032898,1.00000002e+30,1.00000002e+30,461.439117,1.00000002e+30,1.00000002e+30,710.940674,1.00000002e+30,543.11792,1.00000002e+30,1.00000002e+30,387.756683,1.00000002e+30,1.00000002e+30,185.059525,1.00000002e+30,177.371979,1.00000002e+30,1.00000002e+30,321.732635,1.00000002e+30,1.00000002e+30
1.00000002e+30,84.5147324,1.00000002e+30,58.3668365,1.00000002e+30,1.00000002e+30,129.524353,1.00000002e+30,1.00000002e+30,242.233917,1.00000002e+30,112.376663,1.00000002e+30,1.00000002e+30,186.073242,1.00000002e+30,1.00000002e+30,306.67804,1.00000002e+30,266.590576,1.00000002e+30,1.00000002e+30,242.155411,1.00000002e+30,1.00000002e+30,412.65625,1.00000002e+30,452.811523,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,419.589294,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,315.089294,1.00000002e+30,1.00000002e+30,271.021423,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,310.993622,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,400.237183,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,191.351807,1.00000002e+30,188.841843,1.00000002e+30,1.00000002e+30,315.121399,1.00000002e+30
1.00000002e+30,1.00000002e+30,48.052063,1.00000002e+30,27.6482601,1.00000002e+30,1.00000002e+30,102.781067,1.00000002e+30,1.00000002e+30,67.809021,1.00000002e+30,149.067581,1.00000002e+30,1.00000002e+30,275.89505,1.00000002e+30,1.00000002e+30,590.710327,1.00000002e+30,287.743225,1.00000002e+30,1.00000002e+30,354.12738,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,374.825012,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,357.048523,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,337.644562,1.00000002e+30,1.00000002e+30,255.278809,1.00000002e+30,459.567505,1.00000002e+30,1.00000002e+30,409.210205
102.824715,1.00000002e+30,1.00000002e+30,46.1900902,1.00000002e+30,30.4416084,1.00000002e+30,1.00000002e+30,188.55896,1.00000002e+30,1.00000002e+30,72.3806,1.00000002e+30,139.96521,1.00000002e+30,1.00000002e+30,182.798721,1.00000002e+30,1.00000002e+30,359.587463,1.00000002e+30,234.166855,1.00000002e+30,1.00000002e+30,543.717346,1.00000002e+30,1.00000002e+30,596.611877,1.00000002e+30,345.222839,1.00000002e+30,1.00000002e+30,587.611694,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,291.290497,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,590.682922,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,497.826904,1.00000002e+30,520.148438,1.00000002e+30,1.00000002e+30,156.782974,1.00000002e+30,1.00000002e+30,151.25592,1.00000002e+30,401.204285,1.00000002e+30,1.00000002e+30
1.00000002e+30,89.1800003,1.00000002e+30,1.00000002e+30,45.9448929,1.00000002e+30,73.9358139,1.00000002e+30,1.00000002e+30,194.562836,1.00000002e+30,1.00000002e+30,130.809265,1.00000002e+30,135.547379,1.00000002e+30,1.00000002e+30,262.731262,1.00000002e+30,1.00000002e+30,203.794266,1.00000002e+30,196.506912,1.00000002e+30,1.00000002e+30,460.289429,1.00000002e+30,1.00000002e+30,249.722549,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,496.907196,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,394.366638,1.00000002e+30,1.00000002e+30,241.210754,1.00000002e+30,1.00000002e+30,464.39621,1.00000002e+30,377.313843,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,455.696106,1.00000002e+30,1.00000002e+30,1.00000002e+30,1.00000002e+30,149.710342,1.00000002e+30,1.00000002e+30,310.696564,1.00000002e+30,332.445496,1.00000002e+30
